song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels
359,0.654,0.76,0.045,0.0797,0.0,0.299,0.41,99.945,5
360,0.771,0.671,0.0553,0.00929,0.0,0.0637,0.714,85.026,3
361,0.76,0.585,0.161,0.0102,0.000476,0.308,0.455,91.179,3
362,0.482,0.57,0.0447,0.291,0.0,0.26,0.71,132.163,2
363,0.597,0.902,0.0355,0.0899,0.0,0.65,0.96,130.674,2
364,0.611,0.675,0.0308,0.569,0.000304,0.177,0.903,118.983,8
365,0.731,0.498,0.0339,0.229,4.06e-05,0.505,0.802,96.038,5
366,0.778,0.719,0.0345,0.0123,0.0262,0.297,0.729,115.4,8
367,0.747,0.687,0.0449,0.336,0.0,0.302,0.558,106.045,1
368,0.385,0.433,0.0435,0.241,7.07e-06,0.11,0.427,89.974,3
369,0.724,0.619,0.0242,0.0728,0.0,0.205,0.746,109.029,1
370,0.646,0.6,0.458,0.231,0.0,0.0794,0.811,192.082,0
371,0.819,0.768,0.134,0.234,0.0,0.334,0.964,139.982,7
372,0.628,0.953,0.0626,0.00276,0.0132,0.427,0.515,111.134,1
373,0.592,0.907,0.0541,0.000428,2.09e-05,0.0681,0.919,135.674,7
374,0.702,0.495,0.0608,0.365,8.34e-06,0.124,0.817,147.914,4
375,0.128,0.763,0.0523,0.0027,0.528,0.977,0.377,172.594,6
376,0.709,0.66,0.0753,0.133,0.0,0.131,0.476,82.972,3
377,0.905,0.81,0.211,0.0349,1.29e-05,0.124,0.486,96.441,5
378,0.538,0.581,0.0235,0.204,5.26e-05,0.13,0.269,108.108,1
379,0.372,0.812,0.0507,0.0225,0.00168,0.273,0.636,84.641,3
380,0.842,0.734,0.0588,0.0427,0.0,0.106,0.952,137.958,7
381,0.648,0.759,0.306,0.0142,0.0,0.648,0.518,85.996,3
382,0.883,0.784,0.0533,0.0171,0.0143,0.333,0.888,115.006,8
383,0.595,0.932,0.303,0.161,0.0,0.402,0.761,129.953,2
384,0.563,0.75,0.127,0.113,0.0,0.0788,0.812,173.906,6
385,0.73,0.602,0.206,0.362,3.69e-06,0.169,0.927,97.954,5
386,0.528,0.608,0.033,0.0237,0.0,0.118,0.267,112.067,1
387,0.655,0.66,0.0268,0.00459,0.0,0.177,0.389,119.987,8
388,0.67,0.365,0.0564,0.525,0.0,0.0575,0.45,119.344,8
389,0.929,0.301,0.0547,0.804,0.0,0.0864,0.618,119.963,8
390,0.633,0.559,0.313,0.336,0.0,0.262,0.473,114.987,8
391,0.678,0.61,0.0306,0.467,0.0,0.397,0.919,117.04,8
392,0.762,0.748,0.033,0.0266,0.0,0.348,0.851,110.009,1
393,0.538,0.661,0.0344,0.725,0.0,0.191,0.732,79.963,9
394,0.539,0.643,0.0479,0.256,0.0,0.29,0.136,92.962,5
395,0.582,0.748,0.0521,0.432,0.0,0.0707,0.433,115.13,8
396,0.675,0.753,0.167,0.221,2.51e-05,0.0495,0.898,111.79,1
397,0.209,0.417,0.0338,0.164,0.00196,0.113,0.124,138.178,7
398,0.676,0.681,0.034,0.00148,0.000734,0.239,0.448,115.988,8
399,0.665,0.587,0.0503,0.0655,4.87e-05,0.218,0.932,83.399,3
400,0.512,0.304,0.0318,0.295,0.000622,0.118,0.172,126.078,2
401,0.818,0.493,0.0309,0.0611,0.0,0.0994,0.84,103.635,1
402,0.589,0.85,0.0343,0.0606,0.779,0.274,0.813,130.318,2
403,0.716,0.838,0.0513,0.134,0.0,0.148,0.646,130.034,2
404,0.347,0.772,0.0549,0.0597,0.0333,0.115,0.035,192.118,0
405,0.418,0.368,0.0271,0.747,0.00115,0.124,0.552,99.952,5
406,0.731,0.777,0.0684,0.132,0.0611,0.0793,0.772,111.842,1
407,0.334,0.824,0.0506,0.067,0.00163,0.0362,0.763,178.821,6
408,0.78,0.706,0.0321,0.139,0.000184,0.106,0.834,121.155,8
409,0.852,0.994,0.0973,0.0205,0.00127,0.357,0.933,137.112,7
410,0.668,0.909,0.0397,0.000705,0.0448,0.235,0.541,132.865,2
411,0.676,0.662,0.0442,0.107,0.0,0.122,0.464,127.997,2
412,0.235,0.213,0.0339,0.828,5.07e-05,0.113,0.153,70.075,9
413,0.852,0.966,0.0385,0.00615,0.314,0.111,0.72,129.002,2
414,0.668,0.66,0.0278,0.122,0.0,0.221,0.429,94.014,5
415,0.536,0.807,0.129,0.00014,0.128,0.069,0.638,184.894,0
416,0.667,0.712,0.0294,0.121,0.0,0.128,0.538,95.009,5
417,0.438,0.399,0.0285,0.458,6.11e-05,0.707,0.462,104.167,1
418,0.601,0.854,0.0656,0.308,0.0,0.0947,0.936,141.395,7
419,0.628,0.764,0.0319,0.28,0.0,0.415,0.587,131.469,2
420,0.721,0.769,0.105,0.0922,0.0,0.0817,0.915,155.932,4
421,0.616,0.597,0.0415,0.691,0.0,0.104,0.362,165.508,6
422,0.409,0.451,0.0432,0.585,1.1e-05,0.0927,0.192,119.918,8
423,0.74,0.752,0.0359,0.0409,0.00125,0.0233,0.939,114.851,8
424,0.538,0.497,0.0357,0.0747,1.64e-06,0.0713,0.89,168.065,6
425,0.818,0.595,0.0515,0.00014,0.575,0.0612,0.729,119.99,8
426,0.554,0.851,0.0334,0.006,0.0242,0.405,0.96,128.103,2
427,0.45,0.877,0.0828,0.0837,0.0,0.141,0.452,85.409,3
428,0.642,0.813,0.0305,0.0015,0.762,0.363,0.198,119.965,8
429,0.818,0.732,0.0334,0.0335,4.95e-05,0.19,0.679,119.002,8
430,0.877,0.854,0.147,0.0544,5.5e-05,0.144,0.54,114.472,8
431,0.687,0.599,0.0243,0.363,4.03e-05,0.101,0.315,97.143,5
432,0.691,0.718,0.0317,0.148,4.81e-05,0.108,0.934,110.623,1
433,0.71,0.712,0.0515,0.811,0.0,0.109,0.911,128.758,2
434,0.608,0.531,0.028,0.534,7.17e-06,0.183,0.328,110.092,1
435,0.396,0.479,0.0268,0.728,9.51e-06,0.102,0.184,109.973,1
436,0.741,0.697,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,8
437,0.519,0.77,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29,4
438,0.438,0.776,0.0345,0.000668,0.86,0.32,0.459,156.863,4
439,0.6,0.89,0.0427,0.0791,0.00222,0.3,0.668,177.995,6
440,0.861,0.604,0.0719,0.0974,0.358,0.0467,0.853,115.588,8
441,0.579,0.697,0.0287,0.00575,0.0,0.0775,0.64,181.995,6
442,0.743,0.766,0.0265,0.0873,0.0,0.509,0.61,127.96,2
443,0.632,0.683,0.0383,0.163,0.00013,0.847,0.701,105.955,1
444,0.466,0.439,0.0325,0.741,1.64e-05,0.0707,0.289,107.173,1
445,0.413,0.64,0.0427,0.273,0.0,0.11,0.149,75.245,9
446,0.292,0.714,0.0316,0.000658,0.000109,0.102,0.462,151.412,4
447,0.28,0.384,0.031,0.114,1.33e-06,0.0831,0.143,77.949,9
448,0.56,0.959,0.102,0.000722,0.000221,0.209,0.669,163.983,6
449,0.322,0.36,0.0273,0.893,2.92e-06,0.0918,0.378,97.63,5
450,0.399,0.708,0.0387,0.118,0.0,0.179,0.688,207.424,0
451,0.499,0.702,0.0316,0.000384,0.0,0.203,0.35,140.007,7
452,0.581,0.887,0.0348,0.00183,0.00156,0.0803,0.568,131.991,2
453,0.742,0.732,0.0311,0.0424,0.00446,0.101,0.694,97.922,5
454,0.616,0.714,0.0982,0.0162,1.23e-05,0.0817,0.24,128.924,2
455,0.87,0.817,0.0537,0.136,0.0164,0.079,0.847,131.994,2
456,0.408,0.676,0.0771,0.0301,0.0,0.0684,0.644,209.591,0
457,0.417,0.705,0.0656,0.211,0.0296,0.423,0.922,193.668,0
458,0.707,0.632,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,5
459,0.711,0.292,0.037,0.313,0.0,0.131,0.194,103.951,1
460,0.715,0.907,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,2
461,0.623,0.715,0.0334,0.0147,3.03e-06,0.111,0.896,95.919,5
462,0.535,0.962,0.0638,0.00361,0.0,0.163,0.687,144.984,7
463,0.574,0.512,0.0503,0.234,0.0,0.0946,0.512,76.899,9
464,0.67,0.855,0.0778,0.152,0.0,0.0811,0.801,84.489,3
465,0.401,0.888,0.394,0.0637,0.0,0.167,0.526,198.954,0
466,0.562,0.383,0.0304,0.143,0.124,0.138,0.599,93.764,5
467,0.531,0.799,0.414,0.0459,0.000172,0.331,0.631,165.964,6
468,0.656,0.833,0.0304,0.00877,0.0126,0.328,0.71,134.007,7
469,0.734,0.802,0.0411,0.00705,0.0028,0.124,0.671,119.995,8
470,0.396,0.629,0.0287,0.0328,0.0,0.183,0.358,173.794,6
471,0.898,0.507,0.0752,0.00217,0.0292,0.0991,0.839,127.329,2
472,0.762,0.692,0.0438,0.113,0.0,0.094,0.397,114.906,8
473,0.642,0.392,0.0372,0.0151,0.0,0.352,0.0479,138.065,7
474,0.543,0.485,0.0305,0.558,0.0,0.12,0.371,136.961,7
475,0.618,0.776,0.0402,0.125,5.35e-05,0.0808,0.674,125.536,2
476,0.724,0.956,0.0367,0.00953,9.03e-06,0.167,0.556,112.011,1
477,0.689,0.586,0.107,0.241,0.0,0.356,0.611,93.02,5
478,0.747,0.662,0.0796,0.0118,0.0,0.138,0.63,88.926,3
479,0.74,0.567,0.0702,0.0327,0.0,0.402,0.916,90.094,3
480,0.536,0.928,0.0589,0.0154,0.00134,0.2,0.389,136.258,7
481,0.614,0.527,0.0302,0.597,0.0,0.11,0.354,121.941,8
482,0.957,0.554,0.067,0.0052,0.00185,0.249,0.64,101.783,5
483,0.482,0.327,0.0306,0.456,1.17e-05,0.0749,0.361,93.701,5
484,0.562,0.802,0.0318,0.0096,0.662,0.0919,0.316,127.964,2
485,0.68,0.687,0.0709,0.0161,0.0,0.261,0.467,150.053,4
486,0.651,0.542,0.0292,0.311,0.0,0.0812,0.581,122.03,8
487,0.256,0.163,0.0297,0.754,0.0,0.135,0.261,83.139,3
488,0.602,0.896,0.0406,0.0174,0.231,0.344,0.457,120.016,8
489,0.872,0.987,0.0502,0.00322,0.0101,0.0522,0.843,128.01,2
490,0.74,0.946,0.0353,0.0247,0.242,0.124,0.715,137.015,7
491,0.699,0.668,0.106,0.265,0.0,0.141,0.472,83.074,3
492,0.75,0.739,0.038,0.0275,1.71e-06,0.0558,0.911,106.39,1
493,0.749,0.745,0.164,0.000501,0.00403,0.333,0.481,101.972,5
494,0.589,0.651,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,3
495,0.284,0.171,0.0285,0.788,7.03e-05,0.103,0.192,153.948,4
496,0.768,0.809,0.0289,0.0271,0.000633,0.0608,0.737,133.838,7
497,0.742,0.715,0.0351,0.0621,0.00218,0.111,0.652,94.011,5
498,0.476,0.936,0.103,0.19,1.34e-06,0.0722,0.516,172.567,6
499,0.524,0.734,0.0299,0.0565,0.0,0.23,0.689,90.97,3
500,0.375,0.481,0.0278,0.205,0.00144,0.135,0.38,110.368,1
501,0.668,0.653,0.056,0.026,7.3e-05,0.11,0.506,138.45,7
502,0.581,0.0549,0.0397,0.559,0.0,0.0718,0.234,152.037,4
503,0.332,0.214,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,9
504,0.63,0.934,0.0589,0.0186,0.0,0.324,0.905,89.992,3
505,0.648,0.931,0.181,0.00937,0.0,0.752,0.744,153.649,4
506,0.456,0.752,0.09,0.0095,0.00145,0.0573,0.897,183.569,0
507,0.349,0.348,0.0316,0.726,0.0,0.12,0.0886,74.541,9
508,0.646,0.757,0.0326,0.00389,1.17e-06,0.11,0.375,127.541,2
509,0.674,0.546,0.0262,0.176,0.0045,0.0672,0.63,124.846,2
510,0.772,0.761,0.0358,0.141,0.0,0.0814,0.868,120.056,8
511,0.686,0.672,0.338,0.0144,0.0,0.0653,0.625,92.472,3
512,0.56,0.475,0.173,0.718,2.18e-05,0.0994,0.308,84.899,3
513,0.753,0.676,0.0277,0.018,0.000474,0.137,0.643,110.16,1
514,0.573,0.687,0.034,0.29,0.00385,0.122,0.962,151.025,4
515,0.712,0.61,0.0504,0.417,0.0,0.0662,0.886,92.772,3
516,0.587,0.421,0.0308,0.458,4.56e-05,0.116,0.498,114.393,8
517,0.587,0.872,0.0484,0.018,0.0,0.622,0.735,159.925,4
518,0.381,0.0848,0.032,0.834,0.0,0.112,0.557,155.036,4
519,0.498,0.659,0.0318,0.00689,0.341,0.156,0.647,146.227,7
520,0.426,0.584,0.296,0.0383,0.0,0.192,0.272,193.438,0
521,0.582,0.441,0.0337,0.729,0.0,0.148,0.865,132.338,2
522,0.493,0.808,0.0362,0.000235,0.0,0.0983,0.38,117.971,8
523,0.388,0.416,0.0292,0.748,0.00846,0.0549,0.449,96.995,5
524,0.457,0.757,0.032,0.0206,0.0,0.146,0.417,102.961,1
525,0.712,0.688,0.117,0.00437,0.0,0.134,0.515,145.964,7
526,0.739,0.766,0.0785,0.193,7.28e-05,0.137,0.862,106.6,1
527,0.613,0.867,0.0817,0.0364,0.0,0.318,0.66,113.971,8
528,0.662,0.961,0.044,0.122,0.0,0.35,0.834,135.1,7
529,0.768,0.919,0.0416,0.109,1.14e-06,0.366,0.862,116.649,8
530,0.657,0.892,0.072,0.00845,0.0,0.133,0.746,128.973,2
531,0.576,0.455,0.0267,0.583,2.73e-05,0.0912,0.206,127.856,2
532,0.614,0.605,0.0321,0.226,0.0,0.124,0.329,127.107,2
533,0.744,0.502,0.0359,0.183,0.000228,0.189,0.66,112.344,1
534,0.63,0.633,0.0457,0.00776,0.0,0.0541,0.452,93.995,5
535,0.728,0.844,0.0693,0.62,4.91e-05,0.0467,0.928,91.3,3
536,0.726,0.449,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,2
537,0.309,0.649,0.035,0.0158,0.00595,0.367,0.313,166.915,6
538,0.675,0.92,0.0315,0.436,3.25e-06,0.347,0.967,121.116,8
539,0.763,0.552,0.0449,0.119,0.000695,0.28,0.744,90.775,3
540,0.582,0.806,0.0327,0.000886,0.00107,0.989,0.583,125.451,2
541,0.687,0.514,0.0897,0.366,0.0,0.116,0.494,145.921,7
542,0.796,0.531,0.0548,0.049,0.0052,0.0412,0.591,140.369,7
543,0.495,0.839,0.0377,0.00844,0.000469,0.0939,0.742,158.425,4
544,0.342,0.764,0.0614,0.419,0.0,0.384,0.652,121.16,8
545,0.534,0.393,0.0292,0.00479,0.0107,0.107,0.0641,110.007,1
546,0.708,0.648,0.0449,0.0956,0.0,0.134,0.338,143.955,7
547,0.628,0.439,0.134,0.332,1.35e-05,0.0555,0.507,127.589,2
548,0.767,0.881,0.0301,0.00133,0.000139,0.0551,0.961,130.018,2
549,0.625,0.641,0.0249,0.611,3.83e-05,0.121,0.608,103.92,1
550,0.495,0.373,0.0267,0.764,2.19e-06,0.111,0.172,76.91,9
551,0.693,0.823,0.0726,0.0932,0.0,0.328,0.741,87.904,3
552,0.745,0.466,0.0864,0.00666,0.35,0.272,0.303,123.889,2
553,0.616,0.977,0.0827,0.0025,0.0124,0.942,0.744,119.303,8
554,0.444,0.711,0.0327,0.0119,0.0,0.34,0.371,86.976,3
555,0.368,0.64,0.0355,0.0256,0.000203,0.0717,0.124,82.347,9
556,0.55,0.961,0.252,0.117,1.39e-06,0.823,0.604,167.084,6
557,0.521,0.702,0.0331,0.189,0.0,0.0962,0.25,127.976,2
558,0.359,0.275,0.0317,0.766,0.0,0.319,0.423,103.249,1
559,0.703,0.997,0.0399,0.0726,0.0235,0.123,0.391,132.872,2
560,0.481,0.262,0.0414,0.735,0.0114,0.832,0.375,122.861,8
561,0.522,0.424,0.0385,0.406,6.35e-06,0.221,0.875,108.786,1
562,0.497,0.778,0.0366,0.00271,1.32e-06,0.071,0.454,99.973,5
563,0.75,0.462,0.0779,0.00576,0.545,0.307,0.309,123.865,2
564,0.795,0.448,0.0444,0.629,0.0,0.0659,0.96,122.318,8
565,0.715,0.815,0.0576,0.0689,0.0,0.233,0.804,106.001,1
566,0.49,0.496,0.0293,0.761,0.00237,0.152,0.682,100.063,5
567,0.615,0.419,0.0395,0.0173,0.497,0.135,0.216,76.997,9
568,0.803,0.411,0.0521,0.312,0.00344,0.0411,0.654,126.236,2
569,0.542,0.971,0.112,0.1,0.00993,0.131,0.639,131.363,2
570,0.652,0.584,0.0269,0.0916,0.00686,0.114,0.417,85.191,3
571,0.383,0.328,0.0605,0.739,0.000105,0.152,0.154,145.222,7
572,0.659,0.717,0.0581,0.0393,0.0,0.0769,0.71,103.036,1
573,0.643,0.614,0.0279,0.25,7.17e-06,0.214,0.891,93.982,5
574,0.665,0.768,0.0277,0.304,0.000194,0.13,0.484,128.009,2
575,0.483,0.708,0.0328,0.415,0.0,0.0904,0.879,135.247,7
576,0.62,0.881,0.0372,0.0585,0.714,0.311,0.415,126.035,2
577,0.732,0.463,0.0287,0.374,0.0,0.194,0.397,95.971,5
578,0.681,0.174,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,1
579,0.441,0.96,0.0704,0.00977,1.1e-05,0.124,0.303,151.944,4
580,0.51,0.915,0.0318,0.325,0.52,0.299,0.657,142.793,7
581,0.783,0.631,0.0489,0.351,0.0131,0.152,0.77,137.179,7
582,0.426,0.92,0.0599,0.0559,0.0,0.245,0.296,145.944,7
583,0.849,0.599,0.227,0.00301,0.000249,0.0763,0.761,126.003,2
584,0.713,0.718,0.0278,0.00233,0.0,0.0838,0.656,126.999,2
585,0.625,0.414,0.0369,0.294,0.0,0.151,0.669,130.088,2
586,0.58,0.954,0.0365,0.000895,0.456,0.56,0.331,140.037,7
587,0.5,0.46,0.0423,0.482,0.0,0.352,0.759,75.058,9
588,0.664,0.705,0.0382,0.0654,0.0,0.115,0.477,122.017,8
589,0.513,0.396,0.0299,0.251,0.177,0.11,0.229,140.208,7
590,0.459,0.83,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,4
591,0.451,0.844,0.0432,0.0346,1.16e-06,0.0602,0.551,103.537,1
592,0.562,0.558,0.0453,0.858,0.0,0.107,0.839,174.704,6
593,0.61,0.848,0.0513,0.296,0.000392,0.495,0.837,130.446,2
594,0.58,0.575,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,5
595,0.566,0.927,0.0693,0.259,0.0,0.385,0.836,105.161,1
596,0.619,0.654,0.0324,0.185,0.00661,0.0919,0.969,128.357,2
597,0.363,0.991,0.0791,0.113,0.0265,0.0792,0.476,175.064,6
598,0.582,0.836,0.0559,0.129,1.81e-06,0.248,0.915,110.563,1
599,0.871,0.491,0.0392,0.573,0.00862,0.12,0.73,107.92,1
600,0.725,0.374,0.0386,0.577,0.0,0.107,0.82,128.569,2
601,0.642,0.823,0.0289,0.00159,0.0,0.0776,0.431,122.977,8
602,0.592,0.882,0.0468,0.00884,0.0155,0.0506,0.442,92.157,3
603,0.493,0.721,0.0368,0.406,2.93e-05,0.0713,0.334,101.666,5
604,0.442,0.855,0.0288,0.00049,0.0137,0.273,0.363,175.543,6
605,0.66,0.846,0.124,0.113,0.0,0.0459,0.417,93.027,5
606,0.785,0.749,0.179,0.07,3.22e-06,0.399,0.405,122.915,8
607,0.594,0.5,0.0255,0.076,9.86e-05,0.184,0.537,104.996,1
608,0.708,0.567,0.0355,0.07,0.00105,0.152,0.955,103.606,1
609,0.71,0.917,0.0909,0.0799,1.95e-06,0.18,0.944,109.641,1
610,0.686,0.633,0.0483,0.0231,0.0,0.0831,0.8,96.027,5
611,0.465,0.907,0.113,0.0241,0.00118,0.13,0.681,117.293,8
612,0.574,0.925,0.0463,0.00164,0.0243,0.115,0.369,125.501,2
613,0.648,0.736,0.0385,0.0444,0.000137,0.171,0.378,103.027,1
614,0.468,0.445,0.0274,0.781,0.00515,0.0839,0.19,127.434,2
615,0.675,0.885,0.0436,0.217,0.0,0.086,0.768,97.03,5
616,0.405,0.463,0.0542,0.00379,0.0442,0.392,0.542,79.451,9
617,0.769,0.437,0.0363,0.44,0.0,0.116,0.737,103.921,1
618,0.584,0.751,0.0251,0.000852,0.000401,0.0779,0.532,103.947,1
619,0.889,0.34,0.0697,0.218,0.13,0.055,0.716,94.009,5
620,0.572,0.822,0.361,0.207,0.0,0.359,0.472,94.812,5
621,0.935,0.694,0.101,0.0963,1.2e-06,0.479,0.834,123.824,2
622,0.617,0.456,0.0634,0.0464,0.00831,0.0471,0.75,104.772,1
623,0.544,0.5,0.026,0.0325,3.78e-06,0.109,0.177,93.621,5
624,0.719,0.764,0.035,0.00165,4.08e-05,0.361,0.961,124.05,2
625,0.673,0.886,0.0431,0.185,0.0,0.0826,0.795,97.012,5
626,0.838,0.794,0.0531,0.22,0.0,0.0575,0.962,132.446,2
627,0.739,0.616,0.0621,0.0808,0.0,0.0759,0.341,129.016,2
628,0.406,0.847,0.0482,0.0249,3.01e-06,0.375,0.379,92.245,3
629,0.646,0.406,0.0264,0.159,0.00114,0.27,0.895,113.708,8
630,0.59,0.833,0.0615,0.0142,5.35e-06,0.105,0.537,94.963,5
631,0.482,0.661,0.323,0.185,0.0,0.0804,0.246,94.001,5
632,0.516,0.484,0.0296,0.592,7.77e-06,0.083,0.355,82.304,9
633,0.611,0.556,0.0288,0.175,7.14e-05,0.0359,0.252,126.532,2
634,0.553,0.495,0.0364,0.285,0.00359,0.125,0.126,81.068,9
635,0.698,0.81,0.0531,0.087,0.00678,0.06,0.39,108.695,1
636,0.181,0.745,0.0359,0.0483,0.000571,0.113,0.656,166.232,6
637,0.499,0.156,0.0429,0.783,0.0,0.351,0.439,119.553,8
638,0.858,0.866,0.0596,0.256,0.0258,0.0627,0.744,127.924,2
639,0.351,0.177,0.0323,0.85,0.000662,0.113,0.447,196.986,0
640,0.445,0.823,0.0302,0.00163,0.0,0.43,0.487,85.935,3
641,0.489,0.472,0.0259,0.779,0.0,0.16,0.363,104.977,1
642,0.33,0.379,0.0823,0.693,0.0,0.403,0.382,83.671,3
643,0.719,0.732,0.0408,0.319,6.51e-06,0.0745,0.96,123.569,2
644,0.409,0.486,0.0278,0.0743,0.014,0.125,0.417,134.626,7
645,0.483,0.303,0.0429,0.694,0.0,0.115,0.139,133.406,2
646,0.607,0.449,0.0315,0.502,1.74e-05,0.136,0.18,130.852,2
647,0.259,0.473,0.0295,0.592,0.0,0.201,0.539,90.348,3
648,0.695,0.806,0.142,0.101,0.00012,0.37,0.635,81.151,9
649,0.654,0.929,0.0998,0.0468,0.0,0.0539,0.902,144.774,7
650,0.68,0.514,0.0343,0.157,0.0192,0.348,0.783,117.316,8
651,0.696,0.921,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,8
652,0.524,0.854,0.122,0.0118,0.0,0.0861,0.528,122.066,8
653,0.424,0.919,0.1,0.00306,0.00674,0.123,0.684,163.732,6
654,0.694,0.413,0.0268,0.348,0.0,0.124,0.542,109.967,1
655,0.797,0.511,0.0552,0.686,0.0,0.122,0.804,121.874,8
656,0.431,0.678,0.0365,0.7,6.37e-06,0.199,0.633,135.919,7
657,0.563,0.61,0.0391,0.22,6.74e-05,0.326,0.795,168.423,6
658,0.908,0.669,0.0738,0.00286,0.0,0.237,0.662,112.238,1
659,0.618,0.955,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,4
660,0.842,0.534,0.171,0.147,7.77e-05,0.261,0.761,119.976,8
661,0.423,0.922,0.0411,0.017,0.0,0.102,0.567,156.046,4
662,0.203,0.946,0.0604,0.00163,4.8e-05,0.979,0.377,184.3,0
663,0.556,0.572,0.0554,0.0272,0.00498,0.105,0.964,128.888,2
664,0.771,0.749,0.0401,0.216,0.00184,0.135,0.854,119.875,8
665,0.793,0.703,0.0581,0.000726,0.88,0.075,0.856,130.27,2
666,0.383,0.637,0.0703,0.0722,0.0,0.368,0.0827,177.913,6
667,0.431,0.513,0.0624,0.272,0.00228,0.114,0.226,154.105,4
668,0.497,0.706,0.0371,0.0084,0.000165,0.325,0.528,110.038,1
669,0.767,0.481,0.0803,0.234,0.0,0.269,0.761,150.076,4
670,0.56,0.865,0.0316,0.0029,0.000199,0.158,0.477,127.952,2
671,0.796,0.617,0.0619,0.00824,0.0,0.0495,0.72,103.858,1
672,0.549,0.874,0.0631,0.0317,0.0,0.101,0.498,128.692,2
673,0.572,0.654,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,8
674,0.704,0.417,0.0243,0.187,2.13e-06,0.137,0.532,92.726,3
675,0.642,0.289,0.0367,0.669,0.0,0.18,0.407,84.996,3
676,0.911,0.551,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,3
677,0.672,0.809,0.0595,0.325,0.0,0.336,0.88,133.036,2
678,0.584,0.708,0.0593,0.0264,0.00364,0.112,0.564,137.657,7
679,0.511,0.222,0.0333,0.371,3.74e-05,0.171,0.398,78.08,9
680,0.478,0.829,0.378,0.206,0.0,0.255,0.506,210.796,0
681,0.856,0.716,0.206,0.00336,0.00664,0.133,0.527,127.971,2
682,0.464,0.473,0.129,0.866,0.0,0.109,0.604,75.801,9
683,0.609,0.818,0.0425,0.114,0.316,0.0999,0.922,78.955,9
684,0.485,0.444,0.0286,0.739,0.0235,0.116,0.515,175.736,6
685,0.929,0.717,0.0414,0.0464,6.25e-06,0.0376,0.936,118.228,8
686,0.568,0.752,0.0316,3.19e-05,0.0123,0.0737,0.585,116.027,8
687,0.545,0.775,0.0349,0.00636,0.0,0.192,0.516,174.086,6
688,0.682,0.944,0.0375,0.186,0.000208,0.127,0.432,129.99,2
689,0.394,0.486,0.0366,0.627,0.0,0.167,0.427,133.685,2
690,0.549,0.903,0.0394,0.289,0.0,0.0929,0.75,157.31,4
691,0.618,0.467,0.0336,0.56,1.05e-05,0.5,0.904,121.646,8
692,0.624,0.785,0.0498,0.0629,0.0,0.135,0.593,163.929,6
693,0.775,0.825,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,7
694,0.544,0.849,0.094,0.00264,0.0,0.0371,0.589,98.376,5
695,0.583,0.499,0.0284,0.465,0.0,0.154,0.289,132.021,2
696,0.45,0.311,0.0314,0.977,0.00713,0.167,0.367,125.648,2
697,0.645,0.792,0.036,0.0562,0.0121,0.119,0.666,90.565,3
698,0.666,0.785,0.0308,0.0981,0.0198,0.434,0.549,122.973,8
699,0.491,0.802,0.0392,0.25,0.0,0.387,0.472,119.25,8
700,0.599,0.812,0.0494,0.634,3.47e-05,0.849,0.766,111.691,1
701,0.586,0.48,0.0243,0.385,0.0,0.0947,0.488,79.873,9
702,0.405,0.944,0.249,0.527,0.0,0.214,0.71,192.147,0
703,0.761,0.518,0.134,0.244,3.47e-05,0.107,0.522,133.976,7
704,0.789,0.412,0.243,0.0218,0.000312,0.3,0.518,89.914,3
705,0.566,0.905,0.0646,0.0045,0.0,0.21,0.792,83.0,3
706,0.61,0.316,0.0335,0.755,0.000218,0.121,0.708,110.0,1
707,0.389,0.951,0.168,0.00186,0.0821,0.494,0.354,185.962,0
708,0.481,0.392,0.0312,0.366,0.0452,0.124,0.52,124.572,2
709,0.573,0.791,0.0519,0.232,0.0,0.175,0.283,119.976,8
710,0.513,0.88,0.0722,0.213,0.0,0.0768,0.623,93.018,5
711,0.536,0.876,0.0375,0.000403,0.000428,0.0787,0.568,112.984,1
712,0.815,0.851,0.178,0.0284,0.0,0.343,0.674,99.915,5
713,0.675,0.895,0.0484,0.319,0.0,0.369,0.824,108.093,1
714,0.756,0.674,0.0959,0.0184,0.0,0.158,0.389,111.995,1
715,0.415,0.913,0.0482,0.000543,3.02e-05,0.284,0.427,164.289,6
716,0.601,0.621,0.0434,0.0153,9.58e-05,0.109,0.899,143.849,7
717,0.439,0.489,0.0368,0.132,0.000643,0.114,0.253,143.808,7
718,0.778,0.695,0.0913,0.174,0.0,0.151,0.472,149.996,4
719,0.531,0.607,0.0328,0.0114,0.00511,0.121,0.534,116.652,8
